dataset,xwhich,xvarchar,xvardt,yval,yvllb,text
nghb,1,2013-14,NA,68.72073788324855,,
nghb,1,2014-15,NA,66.73639046979103,,
nghb,1,2015-16,NA,66.95733074395243,,
nghb,1,2016-17,NA,65.52854,,
nghb,1,2017-18,NA,65.58317980270733,,
nghb,1,2018-19,NA,64.91399199602185,,
nghb,1,2019-20,NA,65,,
phys,2,,18376,26,,24 Apr '20
phys,2,,18382,25,,30 Apr '20
phys,2,,18389,30,,07 May '20
phys,2,,18396,26,,14 May '20
phys,2,,18403,26,,21 May '20
phys,2,,18411,22,,29 May '20
phys,2,,18417,24,,04 Jun '20
phys,2,,18424,27,,11 Jun '20
phys,2,,18432,32,,19 Jun '20
phys,2,,18438,29,,25 Jun '20
phys,2,,18445,28,,02 Jul '20
phys,2,,18474,26.84,,31 Jul '20
phys,2,,18506,27.28,,01 Sep '20
phys,2,,18537,28.37,,02 Oct '20
phys,2,,18565,30.67,,30 Oct '20
phys,2,,18593,31.58,,27 Nov '20
phys,2,,18613,29.99,,17 Dec '20
phys,2,,18280,31.15,,19 Jan '20
coh,2,,18353,0.95,,Apr '20
coh,2,,18383,0.95,,May '20
coh,2,,18414,0.93,,Jun '20
coh,2,,18444,0.95,,Jul '20
coh,2,,18475,0.93,,Aug '20
coh,2,,18506,0.96,,Sep '20
lfsat,2,,18383,53.75893690758442,,May '20
lfsat,2,,18444,58.222489285997426,,Jul '20
lfsat,2,,18506,61.672796473971125,,Sep '20
lfsat,2,,18567,56.99128406398677,,Nov '20
tfl,2,,18274,5881655,Bus,
tfl,2,,18274,3729472,Tube,
tfl,2,,18275,5914852,Bus,
tfl,2,,18275,3914362,Tube,
tfl,2,,18276,6062975,Bus,
tfl,2,,18276,4031075,Tube,
tfl,2,,18277,6071724,Bus,
tfl,2,,18277,4055631,Tube,
tfl,2,,18278,6154895,Bus,
tfl,2,,18278,4108235,Tube,
tfl,2,,18279,4589302,Bus,
tfl,2,,18279,2966125,Tube,
tfl,2,,18280,3262006,Bus,
tfl,2,,18280,1978172,Tube,
tfl,2,,18281,5985607,Bus,
tfl,2,,18281,3874576,Tube,
tfl,2,,18282,6082516,Bus,
tfl,2,,18282,4086764,Tube,
tfl,2,,18283,6036078,Bus,
tfl,2,,18283,4132064,Tube,
tfl,2,,18284,6074064,Bus,
tfl,2,,18284,4188357,Tube,
tfl,2,,18285,6172316,Bus,
tfl,2,,18285,4201554,Tube,
tfl,2,,18286,4622023,Bus,
tfl,2,,18286,3010773,Tube,
tfl,2,,18287,3257783,Bus,
tfl,2,,18287,1974140,Tube,
tfl,2,,18288,5925418,Bus,
tfl,2,,18288,3847397,Tube,
tfl,2,,18289,6160383,Bus,
tfl,2,,18289,4064016,Tube,
tfl,2,,18290,6153124,Bus,
tfl,2,,18290,4128499,Tube,
tfl,2,,18291,6102039,Bus,
tfl,2,,18291,4121155,Tube,
tfl,2,,18292,6310174,Bus,
tfl,2,,18292,4211740,Tube,
tfl,2,,18293,4710653,Bus,
tfl,2,,18293,2836621,Tube,
tfl,2,,18294,3295530,Bus,
tfl,2,,18294,1872646,Tube,
tfl,2,,18295,5984069,Bus,
tfl,2,,18295,3816946,Tube,
tfl,2,,18296,6117828,Bus,
tfl,2,,18296,4023156,Tube,
tfl,2,,18297,6153418,Bus,
tfl,2,,18297,4094479,Tube,
tfl,2,,18298,6196462,Bus,
tfl,2,,18298,4152896,Tube,
tfl,2,,18299,6276933,Bus,
tfl,2,,18299,4159462,Tube,
tfl,2,,18300,4804155,Bus,
tfl,2,,18300,2825546,Tube,
tfl,2,,18301,2691062,Bus,
tfl,2,,18301,1484692,Tube,
tfl,2,,18302,5980102,Bus,
tfl,2,,18302,3840188,Tube,
tfl,2,,18303,6139366,Bus,
tfl,2,,18303,4045638,Tube,
tfl,2,,18304,6132577,Bus,
tfl,2,,18304,4091746,Tube,
tfl,2,,18305,6092140,Bus,
tfl,2,,18305,4115458,Tube,
tfl,2,,18306,6238413,Bus,
tfl,2,,18306,4114052,Tube,
tfl,2,,18307,4219842,Bus,
tfl,2,,18307,2460058,Tube,
tfl,2,,18308,2956460,Bus,
tfl,2,,18308,1691504,Tube,
tfl,2,,18309,5318372,Bus,
tfl,2,,18309,3845004,Tube,
tfl,2,,18310,5349578,Bus,
tfl,2,,18310,3974142,Tube,
tfl,2,,18311,5297330,Bus,
tfl,2,,18311,4024468,Tube,
tfl,2,,18312,5208108,Bus,
tfl,2,,18312,4051753,Tube,
tfl,2,,18313,5475057,Bus,
tfl,2,,18313,4014944,Tube,
tfl,2,,18314,4601021,Bus,
tfl,2,,18314,2626597,Tube,
tfl,2,,18315,3276144,Bus,
tfl,2,,18315,1756353,Tube,
tfl,2,,18316,5806992,Bus,
tfl,2,,18316,3714589,Tube,
tfl,2,,18317,6132632,Bus,
tfl,2,,18317,3997158,Tube,
tfl,2,,18318,6138131,Bus,
tfl,2,,18318,4052387,Tube,
tfl,2,,18319,6016549,Bus,
tfl,2,,18319,4141715,Tube,
tfl,2,,18320,6061035,Bus,
tfl,2,,18320,4084951,Tube,
tfl,2,,18321,4457331,Bus,
tfl,2,,18321,2789113,Tube,
tfl,2,,18322,3330113,Bus,
tfl,2,,18322,1989551,Tube,
tfl,2,,18323,5994481,Bus,
tfl,2,,18323,3674597,Tube,
tfl,2,,18324,6094655,Bus,
tfl,2,,18324,3867901,Tube,
tfl,2,,18325,6068168,Bus,
tfl,2,,18325,3898754,Tube,
tfl,2,,18326,5864717,Bus,
tfl,2,,18326,3914077,Tube,
tfl,2,,18327,6215328,Bus,
tfl,2,,18327,3920079,Tube,
tfl,2,,18328,4480486,Bus,
tfl,2,,18328,2722289,Tube,
tfl,2,,18329,3137337,Bus,
tfl,2,,18329,1811036,Tube,
tfl,2,,18330,5886506,Bus,
tfl,2,,18330,3533250,Tube,
tfl,2,,18331,5893736,Bus,
tfl,2,,18331,3544657,Tube,
tfl,2,,18332,5842502,Bus,
tfl,2,,18332,3516336,Tube,
tfl,2,,18333,5729170,Bus,
tfl,2,,18333,3372462,Tube,
tfl,2,,18334,5543903,Bus,
tfl,2,,18334,2997763,Tube,
tfl,2,,18335,3885307,Bus,
tfl,2,,18335,1775137,Tube,
tfl,2,,18336,2553040,Bus,
tfl,2,,18336,1115176,Tube,
tfl,2,,18337,4829248,Bus,
tfl,2,,18337,2300417,Tube,
tfl,2,,18338,4345852,Bus,
tfl,2,,18338,1762322,Tube,
tfl,2,,18339,3921240,Bus,
tfl,2,,18339,1437508,Tube,
tfl,2,,18340,3638926,Bus,
tfl,2,,18340,1216961,Tube,
tfl,2,,18341,3306876,Bus,
tfl,2,,18341,1009101,Tube,
tfl,2,,18342,1916796,Bus,
tfl,2,,18342,426689,Tube,
tfl,2,,18343,1132192,Bus,
tfl,2,,18343,240920,Tube,
tfl,2,,18344,1919898,Bus,
tfl,2,,18344,582338,Tube,
tfl,2,,18345,1348657,Bus,
tfl,2,,18345,371183,Tube,
tfl,2,,18346,1184609,Bus,
tfl,2,,18346,282144,Tube,
tfl,2,,18347,1125834,Bus,
tfl,2,,18347,253258,Tube,
tfl,2,,18348,1156046,Bus,
tfl,2,,18348,243415,Tube,
tfl,2,,18349,830755,Bus,
tfl,2,,18349,123375,Tube,
tfl,2,,18350,538838,Bus,
tfl,2,,18350,84087,Tube,
tfl,2,,18351,1027778,Bus,
tfl,2,,18351,208459,Tube,
tfl,2,,18352,1034033,Bus,
tfl,2,,18352,205999,Tube,
tfl,2,,18353,1008223,Bus,
tfl,2,,18353,202371,Tube,
tfl,2,,18354,990490,Bus,
tfl,2,,18354,197509,Tube,
tfl,2,,18355,1054004,Bus,
tfl,2,,18355,201754,Tube,
tfl,2,,18356,796733,Bus,
tfl,2,,18356,110716,Tube,
tfl,2,,18357,556354,Bus,
tfl,2,,18357,80685,Tube,
tfl,2,,18358,994231,Bus,
tfl,2,,18358,194552,Tube,
tfl,2,,18359,978195,Bus,
tfl,2,,18359,190887,Tube,
tfl,2,,18360,971327,Bus,
tfl,2,,18360,187964,Tube,
tfl,2,,18361,1005191,Bus,
tfl,2,,18361,189579,Tube,
tfl,2,,18362,738225,Bus,
tfl,2,,18362,110395,Tube,
tfl,2,,18363,744717,Bus,
tfl,2,,18363,97355,Tube,
tfl,2,,18364,444008,Bus,
tfl,2,,18364,64473,Tube,
tfl,2,,18365,622177,Bus,
tfl,2,,18365,92500,Tube,
tfl,2,,18366,990530,Bus,
tfl,2,,18366,189314,Tube,
tfl,2,,18367,967288,Bus,
tfl,2,,18367,193748,Tube,
tfl,2,,18368,966677,Bus,
tfl,2,,18368,192074,Tube,
tfl,2,,18369,998934,Bus,
tfl,2,,18369,195858,Tube,
tfl,2,,18370,744100,Bus,
tfl,2,,18370,109338,Tube,
tfl,2,,18371,391541,Bus,
tfl,2,,18371,80064,Tube,
tfl,2,,18372,34593,Bus,
tfl,2,,18372,191955,Tube,
tfl,2,,18373,20998,Bus,
tfl,2,,18373,190002,Tube,
tfl,2,,18374,16071,Bus,
tfl,2,,18374,189678,Tube,
tfl,2,,18375,13233,Bus,
tfl,2,,18375,194307,Tube,
tfl,2,,18376,12610,Bus,
tfl,2,,18376,196549,Tube,
tfl,2,,18377,8596,Bus,
tfl,2,,18377,108317,Tube,
tfl,2,,18378,5237,Bus,
tfl,2,,18378,75878,Tube,
tfl,2,,18379,9415,Bus,
tfl,2,,18379,198275,Tube,
tfl,2,,18380,7181,Bus,
tfl,2,,18380,197847,Tube,
tfl,2,,18381,7354,Bus,
tfl,2,,18381,202366,Tube,
tfl,2,,18382,6711,Bus,
tfl,2,,18382,202889,Tube,
tfl,2,,18383,6585,Bus,
tfl,2,,18383,208546,Tube,
tfl,2,,18384,5078,Bus,
tfl,2,,18384,117473,Tube,
tfl,2,,18385,3058,Bus,
tfl,2,,18385,78065,Tube,
tfl,2,,18386,5634,Bus,
tfl,2,,18386,211144,Tube,
tfl,2,,18387,5290,Bus,
tfl,2,,18387,216167,Tube,
tfl,2,,18388,4928,Bus,
tfl,2,,18388,218913,Tube,
tfl,2,,18389,4793,Bus,
tfl,2,,18389,222499,Tube,
tfl,2,,18390,3584,Bus,
tfl,2,,18390,129717,Tube,
tfl,2,,18391,3626,Bus,
tfl,2,,18391,120264,Tube,
tfl,2,,18392,2189,Bus,
tfl,2,,18392,83254,Tube,
tfl,2,,18393,4391,Bus,
tfl,2,,18393,228330,Tube,
tfl,2,,18394,4119,Bus,
tfl,2,,18394,233625,Tube,
tfl,2,,18395,3899,Bus,
tfl,2,,18395,236605,Tube,
tfl,2,,18396,3879,Bus,
tfl,2,,18396,241339,Tube,
tfl,2,,18397,3885,Bus,
tfl,2,,18397,250710,Tube,
tfl,2,,18398,3135,Bus,
tfl,2,,18398,149024,Tube,
tfl,2,,18399,2191,Bus,
tfl,2,,18399,107180,Tube,
tfl,2,,18400,4284,Bus,
tfl,2,,18400,281558,Tube,
tfl,2,,18401,3974,Bus,
tfl,2,,18401,288935,Tube,
tfl,2,,18402,3939,Bus,
tfl,2,,18402,298497,Tube,
tfl,2,,18403,4038,Bus,
tfl,2,,18403,296238,Tube,
tfl,2,,18404,4909,Bus,
tfl,2,,18404,307783,Tube,
tfl,2,,18405,38308,Bus,
tfl,2,,18405,175289,Tube,
tfl,2,,18406,29252,Bus,
tfl,2,,18406,131722,Tube,
tfl,2,,18407,38910,Bus,
tfl,2,,18407,177610,Tube,
tfl,2,,18408,59568,Bus,
tfl,2,,18408,325358,Tube,
tfl,2,,18409,61256,Bus,
tfl,2,,18409,331429,Tube,
tfl,2,,18410,64035,Bus,
tfl,2,,18410,342170,Tube,
tfl,2,,18411,68543,Bus,
tfl,2,,18411,354664,Tube,
tfl,2,,18412,378816,Bus,
tfl,2,,18412,243393,Tube,
tfl,2,,18413,275023,Bus,
tfl,2,,18413,175557,Tube,
tfl,2,,18414,486155,Bus,
tfl,2,,18414,386382,Tube,
tfl,2,,18415,487229,Bus,
tfl,2,,18415,401514,Tube,
tfl,2,,18416,468837,Bus,
tfl,2,,18416,418003,Tube,
tfl,2,,18417,473624,Bus,
tfl,2,,18417,399913,Tube,
tfl,2,,18418,494393,Bus,
tfl,2,,18418,416894,Tube,
tfl,2,,18419,841555,Bus,
tfl,2,,18419,290026,Tube,
tfl,2,,18420,627502,Bus,
tfl,2,,18420,216666,Tube,
tfl,2,,18421,1099937,Bus,
tfl,2,,18421,424035,Tube,
tfl,2,,18422,1124579,Bus,
tfl,2,,18422,448833,Tube,
tfl,2,,18423,1066626,Bus,
tfl,2,,18423,439460,Tube,
tfl,2,,18424,1093860,Bus,
tfl,2,,18424,450391,Tube,
tfl,2,,18425,1164792,Bus,
tfl,2,,18425,473459,Tube,
tfl,2,,18426,1219734,Bus,
tfl,2,,18426,352034,Tube,
tfl,2,,18427,853642,Bus,
tfl,2,,18427,226966,Tube,
tfl,2,,18428,1575897,Bus,
tfl,2,,18428,546465,Tube,
tfl,2,,18429,1582284,Bus,
tfl,2,,18429,542027,Tube,
tfl,2,,18430,1537741,Bus,
tfl,2,,18430,538298,Tube,
tfl,2,,18431,1538877,Bus,
tfl,2,,18431,542930,Tube,
tfl,2,,18432,1706155,Bus,
tfl,2,,18432,585584,Tube,
tfl,2,,18433,1617062,Bus,
tfl,2,,18433,466062,Tube,
tfl,2,,18434,1090959,Bus,
tfl,2,,18434,285300,Tube,
tfl,2,,18435,1898078,Bus,
tfl,2,,18435,596055,Tube,
tfl,2,,18436,1904950,Bus,
tfl,2,,18436,618423,Tube,
tfl,2,,18437,1905970,Bus,
tfl,2,,18437,628193,Tube,
tfl,2,,18438,1935915,Bus,
tfl,2,,18438,635881,Tube,
tfl,2,,18439,2020219,Bus,
tfl,2,,18439,642745,Tube,
tfl,2,,18440,1660639,Bus,
tfl,2,,18440,459602,Tube,
tfl,2,,18441,1204256,Bus,
tfl,2,,18441,344464,Tube,
tfl,2,,18442,2031582,Bus,
tfl,2,,18442,638842,Tube,
tfl,2,,18443,2029021,Bus,
tfl,2,,18443,650561,Tube,
tfl,2,,18444,2078619,Bus,
tfl,2,,18444,679747,Tube,
tfl,2,,18445,2071720,Bus,
tfl,2,,18445,681426,Tube,
tfl,2,,18446,2225757,Bus,
tfl,2,,18446,740166,Tube,
tfl,2,,18447,1941345,Bus,
tfl,2,,18447,607374,Tube,
tfl,2,,18448,1460400,Bus,
tfl,2,,18448,446305,Tube,
tfl,2,,18449,2255160,Bus,
tfl,2,,18449,744073,Tube,
tfl,2,,18450,2285857,Bus,
tfl,2,,18450,769984,Tube,
tfl,2,,18451,2222527,Bus,
tfl,2,,18451,770542,Tube,
tfl,2,,18452,2267493,Bus,
tfl,2,,18452,781913,Tube,
tfl,2,,18453,2460883,Bus,
tfl,2,,18453,866933,Tube,
tfl,2,,18454,2208421,Bus,
tfl,2,,18454,719827,Tube,
tfl,2,,18455,1578266,Bus,
tfl,2,,18455,502273,Tube,
tfl,2,,18456,2438634,Bus,
tfl,2,,18456,792921,Tube,
tfl,2,,18457,2447021,Bus,
tfl,2,,18457,817202,Tube,
tfl,2,,18458,2450415,Bus,
tfl,2,,18458,844616,Tube,
tfl,2,,18459,2499481,Bus,
tfl,2,,18459,870433,Tube,
tfl,2,,18460,2672089,Bus,
tfl,2,,18460,951568,Tube,
tfl,2,,18461,2328873,Bus,
tfl,2,,18461,789816,Tube,
tfl,2,,18462,1557739,Bus,
tfl,2,,18462,497401,Tube,
tfl,2,,18463,2463148,Bus,
tfl,2,,18463,850554,Tube,
tfl,2,,18464,2490599,Bus,
tfl,2,,18464,878561,Tube,
tfl,2,,18465,2498774,Bus,
tfl,2,,18465,906519,Tube,
tfl,2,,18466,2509131,Bus,
tfl,2,,18466,924843,Tube,
tfl,2,,18467,2633105,Bus,
tfl,2,,18467,978837,Tube,
tfl,2,,18468,2253728,Bus,
tfl,2,,18468,747647,Tube,
tfl,2,,18469,1703069,Bus,
tfl,2,,18469,562241,Tube,
tfl,2,,18470,2426496,Bus,
tfl,2,,18470,858204,Tube,
tfl,2,,18471,2600853,Bus,
tfl,2,,18471,927389,Tube,
tfl,2,,18472,2635254,Bus,
tfl,2,,18472,972995,Tube,
tfl,2,,18473,2647874,Bus,
tfl,2,,18473,988392,Tube,
tfl,2,,18474,2697085,Bus,
tfl,2,,18474,1029310,Tube,
tfl,2,,18475,2409018,Bus,
tfl,2,,18475,889634,Tube,
tfl,2,,18476,1771490,Bus,
tfl,2,,18476,622791,Tube,
tfl,2,,18477,2616951,Bus,
tfl,2,,18477,956853,Tube,
tfl,2,,18478,2669766,Bus,
tfl,2,,18478,1006896,Tube,
tfl,2,,18479,2704179,Bus,
tfl,2,,18479,1050754,Tube,
tfl,2,,18480,2655533,Bus,
tfl,2,,18480,1026752,Tube,
tfl,2,,18481,2688092,Bus,
tfl,2,,18481,1046580,Tube,
tfl,2,,18482,2408808,Bus,
tfl,2,,18482,850568,Tube,
tfl,2,,18483,1780612,Bus,
tfl,2,,18483,599058,Tube,
tfl,2,,18484,2619617,Bus,
tfl,2,,18484,986098,Tube,
tfl,2,,18485,2621346,Bus,
tfl,2,,18485,1032911,Tube,
tfl,2,,18486,2614126,Bus,
tfl,2,,18486,1048309,Tube,
tfl,2,,18487,2626217,Bus,
tfl,2,,18487,1012811,Tube,
tfl,2,,18488,2735551,Bus,
tfl,2,,18488,1088057,Tube,
tfl,2,,18489,2414950,Bus,
tfl,2,,18489,907744,Tube,
tfl,2,,18490,1758580,Bus,
tfl,2,,18490,635997,Tube,
tfl,2,,18491,2723533,Bus,
tfl,2,,18491,1049584,Tube,
tfl,2,,18492,2834913,Bus,
tfl,2,,18492,1107151,Tube,
tfl,2,,18493,2672256,Bus,
tfl,2,,18493,1120202,Tube,
tfl,2,,18494,2976975,Bus,
tfl,2,,18494,1134286,Tube,
tfl,2,,18495,2907764,Bus,
tfl,2,,18495,1158269,Tube,
tfl,2,,18496,2642195,Bus,
tfl,2,,18496,996270,Tube,
tfl,2,,18497,1889489,Bus,
tfl,2,,18497,684659,Tube,
tfl,2,,18498,2897216,Bus,
tfl,2,,18498,1125025,Tube,
tfl,2,,18499,2859089,Bus,
tfl,2,,18499,1186375,Tube,
tfl,2,,18500,3086265,Bus,
tfl,2,,18500,1307817,Tube,
tfl,2,,18501,2852948,Bus,
tfl,2,,18501,1182474,Tube,
tfl,2,,18502,3044990,Bus,
tfl,2,,18502,1244023,Tube,
tfl,2,,18503,2702148,Bus,
tfl,2,,18503,1069210,Tube,
tfl,2,,18504,2036698,Bus,
tfl,2,,18504,825781,Tube,
tfl,2,,18505,2362584,Bus,
tfl,2,,18505,936639,Tube,
tfl,2,,18506,3088296,Bus,
tfl,2,,18506,1212711,Tube,
tfl,2,,18507,3149312,Bus,
tfl,2,,18507,1271539,Tube,
tfl,2,,18508,3223127,Bus,
tfl,2,,18508,1282773,Tube,
tfl,2,,18509,3480520,Bus,
tfl,2,,18509,1383244,Tube,
tfl,2,,18510,2849146,Bus,
tfl,2,,18510,1133539,Tube,
tfl,2,,18511,2037410,Bus,
tfl,2,,18511,781714,Tube,
tfl,2,,18512,3527984,Bus,
tfl,2,,18512,1260365,Tube,
tfl,2,,18513,3611351,Bus,
tfl,2,,18513,1343755,Tube,
tfl,2,,18514,3609452,Bus,
tfl,2,,18514,1389845,Tube,
tfl,2,,18515,3667002,Bus,
tfl,2,,18515,1433402,Tube,
tfl,2,,18516,3778924,Bus,
tfl,2,,18516,1475588,Tube,
tfl,2,,18517,2851983,Bus,
tfl,2,,18517,1181513,Tube,
tfl,2,,18518,2093422,Bus,
tfl,2,,18518,838822,Tube,
tfl,2,,18519,3600340,Bus,
tfl,2,,18519,1327640,Tube,
tfl,2,,18520,3645236,Bus,
tfl,2,,18520,1399673,Tube,
tfl,2,,18521,3662708,Bus,
tfl,2,,18521,1452147,Tube,
tfl,2,,18522,3689536,Bus,
tfl,2,,18522,1464646,Tube,
tfl,2,,18523,3819862,Bus,
tfl,2,,18523,1515986,Tube,
tfl,2,,18524,2870435,Bus,
tfl,2,,18524,1204585,Tube,
tfl,2,,18525,2044610,Bus,
tfl,2,,18525,822065,Tube,
tfl,2,,18526,3593710,Bus,
tfl,2,,18526,1333884,Tube,
tfl,2,,18527,3674895,Bus,
tfl,2,,18527,1428360,Tube,
tfl,2,,18528,3597790,Bus,
tfl,2,,18528,1412163,Tube,
tfl,2,,18529,3617521,Bus,
tfl,2,,18529,1432983,Tube,
tfl,2,,18530,3738242,Bus,
tfl,2,,18530,1517707,Tube,
tfl,2,,18531,2792741,Bus,
tfl,2,,18531,1246303,Tube,
tfl,2,,18532,1894234,Bus,
tfl,2,,18532,812517,Tube,
tfl,2,,18533,3593202,Bus,
tfl,2,,18533,1317255,Tube,
tfl,2,,18534,3643244,Bus,
tfl,2,,18534,1396714,Tube,
tfl,2,,18535,3654312,Bus,
tfl,2,,18535,1445120,Tube,
tfl,2,,18536,3687643,Bus,
tfl,2,,18536,1475415,Tube,
tfl,2,,18537,3520413,Bus,
tfl,2,,18537,1480322,Tube,
tfl,2,,18538,2664779,Bus,
tfl,2,,18538,1204332,Tube,
tfl,2,,18539,1797437,Bus,
tfl,2,,18539,790491,Tube,
tfl,2,,18540,3612307,Bus,
tfl,2,,18540,1346314,Tube,
tfl,2,,18541,3630862,Bus,
tfl,2,,18541,1418614,Tube,
tfl,2,,18542,3672367,Bus,
tfl,2,,18542,1486730,Tube,
tfl,2,,18543,3597242,Bus,
tfl,2,,18543,1487789,Tube,
tfl,2,,18544,3744997,Bus,
tfl,2,,18544,1562274,Tube,
tfl,2,,18545,2886488,Bus,
tfl,2,,18545,1274997,Tube,
tfl,2,,18546,2063411,Bus,
tfl,2,,18546,872348,Tube,
tfl,2,,18547,3562488,Bus,
tfl,2,,18547,1352738,Tube,
tfl,2,,18548,3622506,Bus,
tfl,2,,18548,1437368,Tube,
tfl,2,,18549,3683619,Bus,
tfl,2,,18549,1490889,Tube,
tfl,2,,18550,3676125,Bus,
tfl,2,,18550,1529867,Tube,
tfl,2,,18551,3802054,Bus,
tfl,2,,18551,1610432,Tube,
tfl,2,,18552,2698798,Bus,
tfl,2,,18552,1162351,Tube,
tfl,2,,18553,1922468,Bus,
tfl,2,,18553,810759,Tube,
tfl,2,,18554,3451451,Bus,
tfl,2,,18554,1292688,Tube,
tfl,2,,18555,3502186,Bus,
tfl,2,,18555,1356472,Tube,
tfl,2,,18556,3336162,Bus,
tfl,2,,18556,1361885,Tube,
tfl,2,,18557,3559892,Bus,
tfl,2,,18557,1420097,Tube,
tfl,2,,18558,3531125,Bus,
tfl,2,,18558,1458917,Tube,
tfl,2,,18559,2675039,Bus,
tfl,2,,18559,1172360,Tube,
tfl,2,,18560,1985614,Bus,
tfl,2,,18560,856280,Tube,
tfl,2,,18561,2974035,Bus,
tfl,2,,18561,1289522,Tube,
tfl,2,,18562,2888951,Bus,
tfl,2,,18562,1328966,Tube,
tfl,2,,18563,2998177,Bus,
tfl,2,,18563,1403298,Tube,
tfl,2,,18564,2886435,Bus,
tfl,2,,18564,1394677,Tube,
tfl,2,,18565,3190126,Bus,
tfl,2,,18565,1492026,Tube,
tfl,2,,18566,2705270,Bus,
tfl,2,,18566,1124981,Tube,
tfl,2,,18567,2032828,Bus,
tfl,2,,18567,837566,Tube,
tfl,2,,18568,3652825,Bus,
tfl,2,,18568,1447300,Tube,
tfl,2,,18569,3864465,Bus,
tfl,2,,18569,1627540,Tube,
tfl,2,,18570,3998730,Bus,
tfl,2,,18570,1780512,Tube,
tfl,2,,18571,2924239,Bus,
tfl,2,,18571,966029,Tube,
tfl,2,,18572,2955097,Bus,
tfl,2,,18572,928668,Tube,
tfl,2,,18573,1831550,Bus,
tfl,2,,18573,519566,Tube,
tfl,2,,18574,1241445,Bus,
tfl,2,,18574,347609,Tube,
tfl,2,,18575,2985636,Bus,
tfl,2,,18575,935191,Tube,
tfl,2,,18576,3029469,Bus,
tfl,2,,18576,969363,Tube,
tfl,2,,18577,2992602,Bus,
tfl,2,,18577,979101,Tube,
tfl,2,,18578,3036117,Bus,
tfl,2,,18578,989229,Tube,
tfl,2,,18579,3072549,Bus,
tfl,2,,18579,983770,Tube,
tfl,2,,18580,1798119,Bus,
tfl,2,,18580,520972,Tube,
tfl,2,,18581,1298262,Bus,
tfl,2,,18581,386817,Tube,
tfl,2,,18582,2984433,Bus,
tfl,2,,18582,947799,Tube,
tfl,2,,18583,3015656,Bus,
tfl,2,,18583,983162,Tube,
tfl,2,,18584,3009310,Bus,
tfl,2,,18584,990985,Tube,
tfl,2,,18585,2987575,Bus,
tfl,2,,18585,992189,Tube,
tfl,2,,18586,3036203,Bus,
tfl,2,,18586,996449,Tube,
tfl,2,,18587,1978546,Bus,
tfl,2,,18587,602313,Tube,
tfl,2,,18588,1390260,Bus,
tfl,2,,18588,432815,Tube,
tfl,2,,18589,2990504,Bus,
tfl,2,,18589,977065,Tube,
tfl,2,,18590,3032979,Bus,
tfl,2,,18590,1012951,Tube,
tfl,2,,18591,2985231,Bus,
tfl,2,,18591,1015530,Tube,
tfl,2,,18592,3027123,Bus,
tfl,2,,18592,1036085,Tube,
tfl,2,,18593,3053673,Bus,
tfl,2,,18593,1046167,Tube,
tfl,2,,18594,2021331,Bus,
tfl,2,,18594,648043,Tube,
tfl,2,,18595,1364271,Bus,
tfl,2,,18595,429496,Tube,
tfl,2,,18596,3024512,Bus,
tfl,2,,18596,1021029,Tube,
tfl,2,,18597,3148705,Bus,
tfl,2,,18597,1086624,Tube,
tfl,2,,18598,3515853,Bus,
tfl,2,,18598,1345793,Tube,
tfl,2,,18599,3420768,Bus,
tfl,2,,18599,1418976,Tube,
tfl,2,,18600,3661057,Bus,
tfl,2,,18600,1563644,Tube,
tfl,2,,18601,2800415,Bus,
tfl,2,,18601,1363668,Tube,
tfl,2,,18602,1894764,Bus,
tfl,2,,18602,884485,Tube,
tfl,2,,18603,3472279,Bus,
tfl,2,,18603,1349474,Tube,
tfl,2,,18604,3550111,Bus,
tfl,2,,18604,1432561,Tube,
tfl,2,,18605,3542939,Bus,
tfl,2,,18605,1483154,Tube,
tfl,2,,18606,3553488,Bus,
tfl,2,,18606,1506360,Tube,
tfl,2,,18607,3659171,Bus,
tfl,2,,18607,1607379,Tube,
tfl,2,,18608,2783842,Bus,
tfl,2,,18608,1398881,Tube,
tfl,2,,18609,1862105,Bus,
tfl,2,,18609,870505,Tube,
tfl,2,,18610,3468699,Bus,
tfl,2,,18610,1379763,Tube,
tfl,2,,18611,3653633,Bus,
tfl,2,,18611,1570182,Tube,
tfl,2,,18612,3217545,Bus,
tfl,2,,18612,1200691,Tube,
tfl,2,,18613,3226261,Bus,
tfl,2,,18613,1203311,Tube,
tfl,2,,18614,3023641,Bus,
tfl,2,,18614,1173407,Tube,
tfl,2,,18615,2442786,Bus,
tfl,2,,18615,887434,Tube,
tfl,2,,18616,1416323,Bus,
tfl,2,,18616,391196,Tube,
tfl,2,,18617,2201448,Bus,
tfl,2,,18617,670435,Tube,
tfl,2,,18618,2261151,Bus,
tfl,2,,18618,637793,Tube,
tfl,2,,18619,2262231,Bus,
tfl,2,,18619,610669,Tube,
tfl,2,,18620,1980194,Bus,
tfl,2,,18620,461690,Tube,
tfl,2,,18621,212,Bus,
tfl,2,,18621,5,Tube,
tfl,2,,18622,999050,Bus,
tfl,2,,18622,215725,Tube,
tfl,2,,18623,1106654,Bus,
tfl,2,,18623,286059,Tube,
tfl,2,,18624,1319139,Bus,
tfl,2,,18624,336966,Tube,
tfl,2,,18625,1815207,Bus,
tfl,2,,18625,485255,Tube,
tfl,2,,18626,1870114,Bus,
tfl,2,,18626,504895,Tube,
tfl,2,,18627,1792614,Bus,
tfl,2,,18627,462058,Tube,
tfl,2,,18628,830163,Bus,
